DATE,S&P500,JPX400,SSEC,KOSPI
2018-08-17,2850.13,15038.47,2668.97,2247.05
2018-08-18,,,,2247.05
2018-08-19,,,,2247.05
2018-08-20,2857.05,15001.81,2698.47,2247.88
2018-08-21,2862.96,14942.24,2733.83,2270.06
2018-08-22,2861.82,15043.97,2714.61,2273.33
2018-08-23,2856.98,15029.85,2724.62,2282.6
2018-08-24,2874.69,15119.38,2729.43,2293.21
2018-08-25,,,,2293.21
2018-08-26,,,,2293.21
2018-08-27,2896.74,15287.75,2780.9,2299.3
2018-08-28,2897.52,15318.39,2777.98,2303.12
2018-08-29,2914.04,15381.91,2769.29,2309.03
2018-08-30,2901.13,15359.63,2737.74,2307.35
2018-08-31,2901.52,15332.17,2725.25,2322.88
2018-09-01,,,,2322.88
2018-09-02,,,,2322.88
2018-09-03,,15212.85,2720.73,2307.03
2018-09-04,2896.72,15195.26,2750.58,2315.72
2018-09-05,2888.6,15072.3,2704.34,2291.77
2018-09-06,2878.05,14960.51,2691.59,2287.61
2018-09-07,2871.68,14893.06,2702.3,2281.58
2018-09-08,,,,2281.58
2018-09-09,,,,2281.58
2018-09-10,2877.13,14921.53,2669.48,2288.66
2018-09-11,2887.89,15030.76,2664.8,2283.2
2018-09-12,2888.92,14978.28,2656.11,2282.92
2018-09-13,2904.18,15143.27,2686.58,2286.23
2018-09-14,2904.98,15307.8,2681.64,2318.25
2018-09-15,,,,2318.25
2018-09-16,,,,2318.25
2018-09-17,2888.8,,2651.79,2303.01
2018-09-18,2904.31,15587.8,2699.95,2308.98
2018-09-19,2907.95,15823.88,2730.85,2308.46
2018-09-20,2930.75,15847.97,2729.24,2323.45
2018-09-21,2929.67,15986.77,2797.48,2339.17
2018-09-22,,,,2339.17
2018-09-23,,,,2339.17
2018-09-24,2919.37,,,2339.17
2018-09-25,2915.56,16133.79,2781.14,2339.17
2018-09-26,2905.97,16124.92,2806.81,2339.17
2018-09-27,2914,15937.14,2791.77,2355.43
2018-09-28,2913.98,16096.04,2821.35,2343.07
2018-09-29,,,,2343.07
2018-09-30,,,,2343.07
2018-10-01,2924.59,16106.83,,2338.88
2018-10-02,2923.43,16164.66,,2309.57
2018-10-03,2925.51,15985.47,,2309.57
2018-10-04,2901.61,15954.66,,2274.49
2018-10-05,2885.57,15883.2,,2267.52
2018-10-06,,,,2267.52
2018-10-07,,,,2267.52
2018-10-08,2884.43,,2716.51,2253.83
2018-10-09,2880.34,15617.68,2721.01,2253.83
2018-10-10,2785.68,15637.94,2725.84,2228.61
2018-10-11,2728.37,15080.78,2583.46,2129.67
2018-10-12,2767.13,15083.48,2606.91,2161.85
2018-10-13,,,,2161.85
2018-10-14,,,,2161.85
2018-10-15,2750.79,14851.18,2568.1,2145.12
2018-10-16,2809.92,14974.64,2546.33,2145.12
2018-10-17,2809.21,15195.63,2561.61,2167.51
2018-10-18,2768.78,15105.55,2486.42,2148.31
2018-10-19,2767.78,15001.71,2550.47,2156.26
2018-10-20,,,,2156.26
2018-10-21,,,,2156.26
2018-10-22,2755.88,15022.54,2654.88,2161.71
2018-10-23,2740.69,14618.24,2594.83,2106.1
2018-10-24,2656.1,14618.45,2603.3,2097.58
2018-10-25,2705.57,14179.77,2603.8,2063.3
2018-10-26,2658.69,14139.9,2598.85,2027.15
2018-10-27,,,,2027.15
2018-10-28,,,,2027.15
2018-10-29,2641.25,14098.18,2542.1,1996.05
2018-10-30,2682.63,14277.74,2568.05,2014.69
2018-10-31,2711.74,14584.09,2602.78,2029.69
2018-11-01,2740.37,14444.39,2606.24,2024.46
2018-11-02,2723.06,14703.26,2676.48,2096
2018-11-03,,,,2096
2018-11-04,,,,2096
2018-11-05,2738.31,14526.87,2665.43,2076.92
2018-11-06,2755.45,14705.81,2659.36,2089.62
2018-11-07,2813.89,14630.37,2641.34,2078.69
2018-11-08,2806.83,14889.59,2635.63,2092.63
2018-11-09,2781.01,14798.81,2598.87,2086.09
2018-11-10,,,,2086.09
2018-11-11,,,,2086.09
2018-11-12,2726.22,14804.93,2630.52,2080.44
2018-11-13,2722.18,14510.22,2654.88,2071.23
2018-11-14,2701.58,14537.9,2632.24,2068.05
2018-11-15,2730.2,14506.87,2668.17,2088.06
2018-11-16,2736.27,14427.81,2679.11,2092.4
2018-11-17,,,,2092.4
2018-11-18,,,,2092.4
2018-11-19,2690.73,14505.22,2703.51,2100.56
2018-11-20,2641.89,14383.76,2645.85,2082.58
2018-11-21,2649.93,14300.04,2651.51,2076.55
2018-11-22,,14420.76,2645.43,2069.95
2018-11-23,2632.56,,2579.48,2057.48
2018-11-24,,,,2057.48
2018-11-25,,,,2057.48
2018-11-26,2673.45,14445.27,2575.81,2083.02
2018-11-27,2682.17,14538.75,2574.68,2099.42
2018-11-28,2743.79,14627.46,2601.74,2108.22
2018-11-29,2737.76,14674.31,2567.44,2114.1
2018-11-30,2760.17,14746.58,2588.19,2096.86
2018-12-01,,,,2096.86
2018-12-02,,,,2096.86
2018-12-03,2790.37,14933.55,2654.8,2131.93
2018-12-04,2700.06,14577.43,2665.96,2114.35
2018-12-05,,14505.09,2649.81,2101.31
2018-12-06,2695.95,14233.21,2605.18,2068.69
2018-12-07,2633.08,14336.16,2605.89,2075.76
2018-12-08,,,,2075.76
2018-12-09,,,,2075.76
2018-12-10,2637.72,14065.44,2584.58,2053.79
2018-12-11,2636.78,13956.4,2594.09,2052.97
2018-12-12,2651.07,14239.44,2602.15,2082.57
2018-12-13,2650.54,14322.42,2634.05,2095.55
2018-12-14,2599.95,14102.17,2593.74,2069.38
2018-12-15,,,,2069.38
2018-12-16,,,,2069.38
2018-12-17,2545.94,14138.42,2597.97,2071.09
2018-12-18,2546.16,13866.08,2576.65,2062.11
2018-12-19,2506.96,13807.6,2549.56,2078.84
2018-12-20,2467.42,13476.79,2536.27,2060.12
2018-12-21,2416.62,13235,2516.25,2061.49
2018-12-22,,,,2061.49
2018-12-23,,,,2061.49
2018-12-24,2351.1,,2527.01,2055.01
2018-12-25,,12592.66,2504.82,2055.01
2018-12-26,2467.7,12722.55,2498.29,2028.01
2018-12-27,2488.83,13327.31,2483.09,2028.44
2018-12-28,2485.74,13253.37,2493.9,2041.04
2018-12-29,,,,2041.04
2018-12-30,,,,2041.04
2018-12-31,2506.85,,,2041.04
